system:index,date,value,.geo
61,2018-04-03T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
62,2018-04-03T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
63,2018-04-03T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
64,2018-04-03T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
65,2018-04-03T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
66,2018-04-03T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
67,2018-04-03T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
68,2018-04-03T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
69,2018-04-03T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
70,2018-04-03T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
71,2018-04-03T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
72,2018-04-04T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
73,2018-04-04T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
74,2018-04-04T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
75,2018-04-04T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
76,2018-04-04T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
77,2018-04-04T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
78,2018-04-04T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
79,2018-04-04T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
80,2018-04-04T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
81,2018-04-04T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
82,2018-04-04T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
83,2018-04-04T11:00:00,1.3949298858642578,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
84,2018-04-04T12:00:00,1.9253966808319092,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
85,2018-04-04T13:00:00,1.1332347393035889,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
86,2018-04-04T14:00:00,0.047250352799892426,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
87,2018-04-04T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
88,2018-04-04T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
89,2018-04-04T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
90,2018-04-04T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
91,2018-04-04T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
92,2018-04-04T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
93,2018-04-04T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[86.56666667,27.0]}"
