system:index,date,value,.geo
64,2018-04-03T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
65,2018-04-03T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
66,2018-04-03T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
67,2018-04-03T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
68,2018-04-03T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
69,2018-04-03T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
70,2018-04-03T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
71,2018-04-03T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
72,2018-04-04T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
73,2018-04-04T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
74,2018-04-04T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
75,2018-04-04T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
76,2018-04-04T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
77,2018-04-04T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
78,2018-04-04T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
79,2018-04-04T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
80,2018-04-04T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
81,2018-04-04T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
82,2018-04-04T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
83,2018-04-04T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
84,2018-04-04T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
85,2018-04-04T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
86,2018-04-04T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
87,2018-04-04T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
88,2018-04-04T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
89,2018-04-04T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
90,2018-04-04T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
91,2018-04-04T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
92,2018-04-04T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
93,2018-04-04T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
94,2018-04-04T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
95,2018-04-04T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
96,2018-04-05T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
97,2018-04-05T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
98,2018-04-05T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
99,2018-04-05T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
100,2018-04-05T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
101,2018-04-05T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
102,2018-04-05T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
103,2018-04-05T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
104,2018-04-05T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
105,2018-04-05T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
106,2018-04-05T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
107,2018-04-05T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
108,2018-04-05T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
109,2018-04-05T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
110,2018-04-05T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
111,2018-04-05T15:00:00,2.9012558460235596,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
112,2018-04-05T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
113,2018-04-05T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[84.55,28.55]}"
