system:index,date,value,.geo
65,2018-04-03T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
66,2018-04-03T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
67,2018-04-03T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
68,2018-04-03T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
69,2018-04-03T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
70,2018-04-03T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
71,2018-04-03T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
72,2018-04-04T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
73,2018-04-04T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
74,2018-04-04T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
75,2018-04-04T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
76,2018-04-04T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
77,2018-04-04T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
78,2018-04-04T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
79,2018-04-04T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
80,2018-04-04T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
81,2018-04-04T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
82,2018-04-04T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
83,2018-04-04T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
84,2018-04-04T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
85,2018-04-04T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
86,2018-04-04T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
87,2018-04-04T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
88,2018-04-04T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
89,2018-04-04T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
90,2018-04-04T18:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
91,2018-04-04T19:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
92,2018-04-04T20:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
93,2018-04-04T21:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
94,2018-04-04T22:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
95,2018-04-04T23:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
96,2018-04-05T00:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
97,2018-04-05T01:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
98,2018-04-05T02:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
99,2018-04-05T03:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
100,2018-04-05T04:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
101,2018-04-05T05:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
102,2018-04-05T06:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
103,2018-04-05T07:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
104,2018-04-05T08:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
105,2018-04-05T09:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
106,2018-04-05T10:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
107,2018-04-05T11:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
108,2018-04-05T12:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
109,2018-04-05T13:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
110,2018-04-05T14:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
111,2018-04-05T15:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
112,2018-04-05T16:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
113,2018-04-05T17:00:00,0.0,"{""type"":""Point"",""coordinates"":[82.5,29.75]}"
